simulation,position,driver_id,driver_name,best_time,q1_time,q2_time,q3_time,eliminated_in
98,8,HAM,Lewis Hamilton,80.369,80.369,80.404,80.570,
98,9,STR,Lance Stroll,80.645,80.691,80.693,80.645,
98,10,ALB,Alexander Albon,80.686,80.799,80.773,80.686,
98,11,RIC,Daniel Ricciardo,80.745,80.745,81.014,,Q2
98,12,OCO,Esteban Ocon,80.753,80.753,81.100,,Q2
98,13,ZHO,Zhou Guanyu,80.767,80.767,80.956,,Q2
98,14,BOT,Valtteri Bottas,80.787,80.787,80.948,,Q2
98,15,GAS,Pierre Gasly,80.807,80.807,80.878,,Q2
98,16,TSU,Yuki Tsunoda,80.818,80.818,,,Q1
98,17,ALO,Fernando Alonso,80.856,80.856,,,Q1
98,18,MAG,Kevin Magnussen,80.884,80.884,,,Q1
98,19,SAR,Logan Sargeant,80.986,80.986,,,Q1
98,20,HUL,Nico Hulkenberg,81.055,81.055,,,Q1
99,1,PIA,Oscar Piastri,80.005,80.515,80.005,80.243,
99,2,ALO,Fernando Alonso,80.213,80.213,80.585,80.701,
99,3,VER,Max Verstappen,80.262,80.286,80.430,80.262,
99,4,SAI,Carlos Sainz,80.290,80.290,80.419,80.573,
99,5,HAM,Lewis Hamilton,80.328,80.404,80.328,80.543,
99,6,LEC,Charles Leclerc,80.370,80.400,80.370,80.518,
99,7,PER,Sergio Perez,80.452,80.499,80.462,80.452,
99,8,NOR,Lando Norris,80.497,80.611,80.512,80.497,
99,9,RUS,George Russell,80.512,80.512,80.540,80.565,
99,10,TSU,Yuki Tsunoda,80.648,80.877,80.648,81.133,
99,11,STR,Lance Stroll,80.662,80.806,80.662,,Q2
99,12,OCO,Esteban Ocon,80.707,80.847,80.707,,Q2
99,13,ALB,Alexander Albon,80.732,80.732,81.096,,Q2
99,14,ZHO,Zhou Guanyu,80.760,80.808,80.760,,Q2
99,15,BOT,Valtteri Bottas,80.762,80.762,80.972,,Q2
99,16,HUL,Nico Hulkenberg,80.895,80.895,,,Q1
99,17,GAS,Pierre Gasly,80.921,80.921,,,Q1
99,18,RIC,Daniel Ricciardo,80.946,80.946,,,Q1
99,19,MAG,Kevin Magnussen,80.967,80.967,,,Q1
99,20,SAR,Logan Sargeant,81.005,81.005,,,Q1
100,1,VER,Max Verstappen,80.060,80.111,80.165,80.060,
100,2,LEC,Charles Leclerc,80.227,80.227,80.460,80.384,
100,3,PER,Sergio Perez,80.280,80.280,80.355,80.395,
100,4,HAM,Lewis Hamilton,80.293,80.293,80.324,80.385,
100,5,SAI,Carlos Sainz,80.304,80.304,80.381,80.597,
100,6,NOR,Lando Norris,80.329,80.329,80.616,80.522,
100,7,RUS,George Russell,80.332,80.500,80.378,80.332,
100,8,PIA,Oscar Piastri,80.435,80.435,80.710,,Q2
100,9,HUL,Nico Hulkenberg,80.569,80.569,80.857,,Q2
100,10,ALO,Fernando Alonso,80.571,80.612,80.571,80.591,
100,11,GAS,Pierre Gasly,80.622,80.800,80.622,81.149,
100,12,ALB,Alexander Albon,80.626,80.745,80.626,81.086,
100,13,MAG,Kevin Magnussen,80.675,80.675,80.833,,Q2
100,14,OCO,Esteban Ocon,80.770,80.880,80.770,,Q2
100,15,ZHO,Zhou Guanyu,80.838,80.890,80.838,,Q2
100,16,STR,Lance Stroll,80.909,80.909,,,Q1
100,17,RIC,Daniel Ricciardo,81.025,81.025,,,Q1
100,18,BOT,Valtteri Bottas,81.081,81.081,,,Q1
100,19,SAR,Logan Sargeant,81.108,81.108,,,Q1
100,20,TSU,Yuki Tsunoda,81.109,81.109,,,Q1
